#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
130	43.20	45.95	44.51	41.36	47.04	48.51	42.05	32.77
131	43.25	46.00	44.56	41.41	47.09	48.56	42.11	32.84
132	43.31	46.06	44.61	41.46	47.14	48.61	42.16	32.91
133	43.36	46.12	44.66	41.51	47.19	48.66	42.22	32.97
134	43.42	46.17	44.71	41.56	47.24	48.71	42.27	33.04
135	43.48	46.22	44.76	41.61	47.28	48.76	42.33	33.09
136	43.53	46.27	44.81	41.66	47.33	48.81	42.39	33.16
137	43.59	46.33	44.86	41.71	47.38	48.85	42.44	33.22
138	43.64	46.38	44.91	41.76	47.43	48.90	42.50	33.28
139	43.69	46.43	44.96	41.81	47.48	48.95	42.55	33.35
140	43.74	46.49	45.00	41.86	47.52	48.99	42.61	33.41
141	43.80	46.54	45.05	41.90	47.57	49.04	42.66	33.47
142	43.84	46.59	45.10	41.95	47.62	49.09	42.71	33.53
143	43.90	46.64	45.14	42.00	47.67	49.14	42.76	33.59
144	43.95	46.69	45.19	42.04	47.71	49.18	42.81	33.65
145	44.00	46.74	45.24	42.08	47.75	49.22	42.86	33.71
146	44.06	46.79	45.29	42.14	47.80	49.27	42.91	33.77
147	44.10	46.83	45.33	42.18	47.84	49.31	42.97	33.83
148	44.16	46.89	45.38	42.23	47.89	49.36	43.02	33.89
149	44.21	46.94	45.42	42.27	47.93	49.40	43.06	33.93
150	44.26	46.99	45.47	42.32	47.98	49.45	43.12	34.00
151	44.31	47.04	45.51	42.36	48.03	49.49	43.17	34.06
152	44.35	47.08	45.56	42.41	48.07	49.54	43.22	34.11
153	44.40	47.13	45.60	42.46	48.12	49.59	43.27	34.17
154	44.45	47.18	45.65	42.50	48.16	49.63	43.32	34.23
155	44.50	47.23	45.69	42.55	48.21	49.68	43.37	34.28
156	44.55	47.27	45.74	42.59	48.25	49.71	43.42	34.33
157	44.59	47.32	45.78	42.63	48.29	49.76	43.47	34.39
158	44.64	47.37	45.83	42.68	48.34	49.81	43.52	34.45
159	44.69	47.42	45.87	42.73	48.38	49.85	43.57	34.50
160	44.73	47.46	45.92	42.77	48.42	49.89	43.62	34.56
161	44.78	47.51	45.96	42.82	48.47	49.94	43.67	34.61
162	44.83	47.55	46.00	42.86	48.51	49.98	43.72	34.67
163	44.88	47.60	46.05	42.90	48.55	50.02	43.77	34.72
164	44.92	47.64	46.09	42.95	48.59	50.06	43.81	34.77
165	44.97	47.68	46.13	43.00	48.64	50.10	43.86	34.83
166	45.01	47.73	46.17	43.04	48.68	50.15	43.90	34.88
167	45.05	47.77	46.22	43.08	48.72	50.19	43.96	34.93
168	45.10	47.82	46.26	43.12	48.76	50.23	44.00	34.98
169	45.14	47.86	46.30	43.16	48.81	50.27	44.05	35.03
170	45.19	47.90	46.34	43.20	48.84	50.31	44.09	35.08
171	45.23	47.95	46.38	43.25	48.88	50.35	44.14	35.13
172	45.27	47.99	46.42	43.29	48.93	50.39	44.19	35.19
173	45.32	48.03	46.47	43.33	48.97	50.43	44.23	35.24
174	45.36	48.08	46.51	43.37	49.01	50.48	44.28	35.29
175	45.40	48.12	46.55	43.42	49.05	50.51	44.32	35.34
176	45.45	48.16	46.59	43.46	49.09	50.55	44.37	35.39
177	45.49	48.20	46.63	43.49	49.13	50.60	44.41	35.44
178	45.53	48.25	46.67	43.54	49.17	50.63	44.45	35.49
179	45.57	48.28	46.71	43.58	49.20	50.67	44.50	35.54
180	45.61	48.32	46.75	43.62	49.24	50.71	44.54	35.60
181	45.65	48.37	46.79	43.65	49.28	50.75	44.59	35.64
182	45.70	48.40	46.83	43.70	49.32	50.79	44.63	35.69
183	45.74	48.44	46.87	43.74	49.36	50.83	44.67	35.74
184	45.78	48.49	46.90	43.78	49.40	50.87	44.72	35.79
185	45.81	48.52	46.92	43.79	49.43	50.90	44.74	35.81
186	45.85	48.56	46.98	43.85	49.47	50.94	44.79	35.87
187	45.89	48.61	47.02	43.88	49.51	50.98	44.84	35.92
188	45.93	48.64	47.06	43.92	49.55	51.02	44.88	35.97
189	45.97	48.68	47.09	43.96	49.60	51.05	44.93	36.02
190	46.01	48.72	47.13	44.01	49.63	51.09	44.97	36.06
191	46.05	48.76	47.17	44.03	49.67	51.13	45.01	36.10
